side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase,L_toe,L_heel,R_toe,R_heel
R,condition_1_offset,991514.0,0.023,1.03,-0.175,-4.5,-4.4,-5.7,615,768,0,,,,
R,condition_1_offset,991574.0,-0.101,0.984,-0.293,-2.6,-0.3,-4.1,515,656,0,,,,
R,condition_1_offset,991635.0,-0.159,0.917,-0.243,-3.1,-3.7,-1.6,426,648,0,,,,
R,condition_1_offset,991694.0,-0.206,0.953,-0.272,-2.8,-2.6,-1.3,507,718,0,,,,
R,condition_1_offset,991753.0,-0.157,0.985,-0.225,-3.5,-3.5,-1.6,559,740,0,,,,
R,condition_1_offset,991814.0,-0.203,1.018,-0.252,-4.8,-3.7,-1.6,309,474,0,,,,
R,condition_1_offset,991873.0,-0.108,1.131,-0.197,-8.1,-3.4,-2.7,227,600,0,,,,
R,condition_1_offset,991934.0,-0.355,1.23,-0.361,-13.2,-2.4,-4.3,280,705,0,,,,
R,condition_1_offset,991994.0,-0.158,1.616,-0.569,-18.3,-5.1,-5.3,181,605,0,,,,
R,condition_1_offset,992054.0,-0.239,1.599,-1.047,-24.1,-1.2,-11.3,119,532,0,,,,
R,condition_1_offset,992114.0,-0.637,0.695,-0.039,-19.9,-0.1,-6.3,176,391,0,,,,
R,condition_1_offset,992174.0,0.099,-0.004,-0.587,-0.1,0.0,7.7,200,352,0,,,,
R,condition_1_offset,992234.0,0.003,0.011,-0.318,11.3,15.3,9.9,259,352,0,,,,
R,condition_1_offset,992295.0,-0.311,0.394,-0.732,22.7,24.4,16.9,243,447,0,,,,
R,condition_1_offset,992353.0,-0.787,1.486,-0.678,30.7,21.7,18.7,212,440,0,,,,
R,condition_1_offset,992414.0,-1.113,1.958,-0.554,37.4,20.0,11.9,237,451,0,,,,
R,condition_1_offset,992474.0,-1.536,1.924,0.411,21.9,15.6,4.7,245,462,0,,,,
R,condition_1_offset,992564.0,1.037,1.23,-0.091,-15.7,14.4,-14.7,499,484,0,,,,
R,condition_1_offset,992624.0,-0.398,1.144,-0.562,-1.2,-6.5,-10.1,463,569,0,,,,
R,condition_1_offset,992684.0,-0.493,0.851,-0.259,-12.6,-2.7,-5.0,588,736,0,,,,
R,condition_1_offset,992744.0,-0.083,0.963,-0.169,-3.0,-1.6,-4.6,549,758,0,,,,
R,condition_1_offset,992804.0,-0.33,0.92,-0.406,-2.8,-1.3,-2.5,487,677,0,,,,
R,condition_1_offset,992864.0,-0.099,0.994,-0.262,-2.8,-2.9,-1.7,560,742,0,,,,
R,condition_1_offset,992924.0,-0.204,0.956,-0.272,-2.8,-4.0,-1.4,557,723,0,,,,
R,condition_1_offset,992984.0,-0.203,1.019,-0.252,-4.6,-3.3,-2.3,283,487,0,,,,
R,condition_1_offset,993045.0,-0.198,1.058,-0.26,-7.0,-4.2,-2.3,244,610,0,,,,
R,condition_1_offset,993104.0,-0.06,1.171,-0.086,-11.3,-2.0,-4.5,284,734,0,,,,
R,condition_1_offset,993164.0,-0.334,1.403,-0.462,-15.8,-5.8,-4.0,201,548,0,,,,
R,condition_1_offset,993224.0,0.32,1.912,-0.933,-23.1,-3.7,-8.8,127,437,0,,,,
R,condition_1_offset,993284.0,-0.91,1.187,-0.133,-26.0,-5.6,-13.4,169,367,0,,,,
R,condition_1_offset,993344.0,0.041,0.207,-0.342,-4.4,-5.6,2.8,216,349,0,,,,
R,condition_1_offset,993404.0,0.108,0.047,-0.217,10.8,5.3,7.0,260,364,0,,,,
R,condition_1_offset,993464.0,0.015,0.303,-0.46,23.5,16.6,12.5,259,391,0,,,,
R,condition_1_offset,993524.0,-0.076,1.101,-0.462,33.5,17.2,18.0,208,450,0,,,,
R,condition_1_offset,993583.0,-0.743,2.041,-0.534,35.9,20.2,18.2,227,464,0,,,,
R,condition_1_offset,993644.0,-1.099,2.131,0.237,27.4,14.5,11.3,222,430,0,,,,
