device_ms,toe_L,heel_L,toe_R,heel_R
335316,,,204.0,266.0
335376,,,253.0,297.0
335436,,,238.0,297.0
335496,,,278.0,310.0
335556,,,287.0,342.0
335616,,,268.0,324.0
335676,,,375.0,476.0
335736,,,606.0,726.0
335796,,,586.0,716.0
335856,,,597.0,720.0
335916,,,537.0,717.0
335976,,,513.0,646.0
336036,,,424.0,581.0
336541,,,269.0,429.0
336551,,,255.0,399.0
336606,,,224.0,344.0
336666,,,248.0,338.0
336726,,,246.0,316.0
336786,,,261.0,313.0
336846,,,295.0,352.0
336906,,,278.0,328.0
336966,,,193.0,239.0
337026,,,598.0,703.0
337086,,,592.0,718.0
337146,,,582.0,716.0
337207,,,529.0,659.0
337266,,,486.0,619.0
337326,,,341.0,527.0
337386,,,253.0,396.0
337446,,,173.0,256.0
337506,,,168.0,200.0
337566,,,155.0,211.0
337626,,,148.0,250.0
337686,,,178.0,293.0
337747,,,168.0,268.0
337806,,,264.0,424.0
337866,,,231.0,401.0
337926,,,291.0,419.0
337986,,,266.0,366.0
338046,,,222.0,360.0
338106,,,262.0,399.0
338166,,,299.0,435.0
338226,,,291.0,397.0
338287,,,524.0,634.0
338346,,,595.0,707.0
338406,,,593.0,722.0
338466,,,605.0,729.0
338525,,,527.0,646.0
338586,,,495.0,628.0
338646,,,437.0,641.0
338707,,,278.0,534.0
338766,,,148.0,322.0
338827,,,148.0,296.0
338886,,,186.0,340.0
338946,,,187.0,236.0
339006,,,224.0,241.0
339066,,,162.0,232.0
339126,,,423.0,505.0
339186,,,171.0,255.0
339691,,,611.0,730.0
339701,,,607.0,728.0
339726,,,611.0,731.0
339787,,,594.0,721.0
339846,,,555.0,693.0
339907,,,497.0,636.0
339966,,,406.0,547.0
340026,,,212.0,350.0
340085,,,176.0,263.0
340146,,,217.0,293.0
340207,,,248.0,278.0
340266,,,217.0,232.0
340327,,,245.0,364.0
340386,,,274.0,368.0
340446,,,308.0,371.0
340537,,,281.0,344.0
340596,,,261.0,341.0
340657,,,301.0,379.0
340716,,,373.0,438.0
340776,,,562.0,719.0
340836,,,493.0,730.0
340896,,,582.0,706.0
340957,,,525.0,701.0
341016,,,465.0,616.0
341077,,,375.0,532.0
341136,,,363.0,505.0
341197,,,337.0,433.0
341287,,,144.0,177.0
341346,,,187.0,290.0
341407,,,205.0,287.0
341466,,,247.0,258.0
341526,,,202.0,278.0
341586,,,356.0,446.0
341646,,,299.0,394.0
341707,,,245.0,324.0
341766,,,218.0,295.0
341827,,,276.0,371.0
341886,,,291.0,370.0
341947,,,248.0,313.0
342006,,,383.0,460.0
342066,,,605.0,711.0
342126,,,598.0,723.0
342186,,,599.0,746.0
342247,,,584.0,748.0
342306,,,555.0,707.0
342367,,,528.0,676.0
343500,,,530.0,740.0
343510,,,589.0,725.0
343537,,,594.0,728.0
343596,,,603.0,748.0
343657,,,567.0,709.0
343716,,,505.0,656.0
343777,,,502.0,666.0
343836,,,455.0,600.0
343926,,,372.0,497.0
343987,,,263.0,432.0
344046,,,196.0,254.0
344106,,,171.0,260.0
344166,,,207.0,280.0
344226,,,209.0,291.0
344287,,,172.0,296.0
344346,,,381.0,507.0
344407,,,300.0,386.0
344466,,,306.0,372.0
344527,,,294.0,365.0
344586,,,292.0,366.0
344646,,,319.0,389.0
344707,,,326.0,401.0
344766,,,226.0,274.0
344827,,,604.0,695.0
344886,,,575.0,734.0
344947,,,485.0,748.0
345006,,,610.0,734.0
345067,,,600.0,725.0
345126,,,575.0,713.0
345186,,,548.0,698.0
345247,,,515.0,667.0
345306,,,421.0,582.0
345367,,,201.0,344.0
345426,,,231.0,303.0
345487,,,196.0,282.0
345546,,,195.0,207.0
345607,,,211.0,244.0
345666,,,236.0,396.0
345726,,,229.0,351.0
345787,,,242.0,318.0
345846,,,226.0,303.0
345907,,,220.0,290.0
345966,,,294.0,371.0
346027,,,303.0,377.0
346086,,,280.0,341.0
