device_ms,toe_L,heel_L,toe_R,heel_R
399816,,,353.0,871.0
399876,,,504.0,745.0
399936,,,527.0,749.0
399996,,,549.0,765.0
400056,,,564.0,768.0
400116,,,535.0,772.0
400176,,,490.0,778.0
400236,,,468.0,814.0
400296,,,513.0,815.0
400399,,,790.0,878.0
400416,,,794.0,881.0
400506,,,812.0,897.0
400609,,,819.0,903.0
400626,,,820.0,904.0
400716,,,821.0,909.0
401220,,,377.0,921.0
401230,,,351.0,917.0
401256,,,310.0,906.0
401316,,,327.0,883.0
401376,,,407.0,746.0
401436,,,438.0,747.0
401497,,,484.0,764.0
401599,,,478.0,782.0
401616,,,457.0,793.0
401675,,,456.0,794.0
401736,,,454.0,804.0
401796,,,470.0,819.0
401856,,,595.0,809.0
401959,,,780.0,870.0
401976,,,782.0,872.0
402036,,,793.0,880.0
402096,,,802.0,886.0
402156,,,807.0,892.0
402216,,,812.0,898.0
402276,,,815.0,901.0
402336,,,819.0,901.0
402396,,,820.0,904.0
402457,,,819.0,904.0
402516,,,821.0,903.0
402576,,,821.0,903.0
402636,,,821.0,904.0
402696,,,822.0,906.0
402756,,,821.0,908.0
402816,,,806.0,905.0
402876,,,740.0,901.0
402936,,,657.0,901.0
402997,,,580.0,889.0
403056,,,583.0,844.0
403146,,,643.0,836.0
403207,,,641.0,832.0
403266,,,631.0,835.0
403326,,,627.0,836.0
403386,,,656.0,862.0
403446,,,686.0,878.0
403506,,,746.0,891.0
403566,,,768.0,895.0
403656,,,788.0,898.0
403716,,,793.0,902.0
403806,,,802.0,904.0
403866,,,805.0,904.0
403926,,,808.0,903.0
404431,,,817.0,908.0
404441,,,813.0,906.0
404466,,,812.0,904.0
404526,,,813.0,906.0
404617,,,815.0,906.0
404676,,,815.0,906.0
404766,,,814.0,906.0
404827,,,815.0,907.0
404886,,,815.0,905.0
404976,,,816.0,907.0
405066,,,815.0,907.0
405126,,,815.0,906.0
405186,,,815.0,908.0
405247,,,816.0,906.0
405306,,,816.0,908.0
405367,,,816.0,905.0
405426,,,818.0,904.0
405486,,,814.0,906.0
405546,,,817.0,905.0
405606,,,814.0,907.0
405666,,,816.0,907.0
405726,,,815.0,907.0
405787,,,815.0,908.0
405846,,,816.0,908.0
405936,,,816.0,906.0
406040,,,818.0,905.0
406117,,,818.0,908.0
406207,,,817.0,908.0
406296,,,819.0,908.0
406356,,,818.0,908.0
406416,,,820.0,909.0
406476,,,815.0,906.0
406537,,,817.0,907.0
406596,,,818.0,906.0
406657,,,817.0,905.0
406716,,,820.0,904.0
406776,,,820.0,907.0
406836,,,817.0,908.0
406896,,,819.0,907.0
406957,,,820.0,907.0
407046,,,819.0,907.0
407106,,,820.0,908.0
407197,,,820.0,909.0
407256,,,817.0,908.0
407316,,,820.0,907.0
407375,,,819.0,908.0
408541,,,826.0,917.0
408551,,,822.0,916.0
408577,,,819.0,913.0
408636,,,813.0,914.0
408697,,,808.0,912.0
408756,,,798.0,913.0
408816,,,785.0,914.0
408919,,,752.0,913.0
408936,,,743.0,913.0
408997,,,724.0,912.0
409086,,,721.0,912.0
409176,,,716.0,911.0
409237,,,718.0,912.0
409327,,,691.0,912.0
409386,,,651.0,912.0
409447,,,657.0,912.0
409506,,,631.0,917.0
409566,,,608.0,914.0
409626,,,557.0,914.0
409686,,,509.0,915.0
409747,,,403.0,917.0
409806,,,331.0,919.0
409867,,,320.0,915.0
409957,,,325.0,899.0
410016,,,334.0,883.0
410077,,,309.0,834.0
410136,,,326.0,765.0
410226,,,416.0,754.0
410287,,,459.0,757.0
410376,,,439.0,752.0
410436,,,402.0,756.0
410496,,,415.0,772.0
410556,,,431.0,786.0
410617,,,439.0,778.0
410676,,,736.0,846.0
410737,,,773.0,865.0
410827,,,785.0,872.0
410916,,,802.0,887.0
410976,,,812.0,897.0
411037,,,818.0,904.0
411126,,,821.0,904.0
411186,,,823.0,910.0
411247,,,824.0,911.0
411306,,,822.0,911.0
411367,,,823.0,909.0
