device_ms,toe_L,heel_L,toe_R,heel_R
630857,,,705.0,788.0
630916,,,683.0,788.0
630977,,,703.0,786.0
631037,,,654.0,789.0
631126,,,676.0,778.0
631187,,,681.0,776.0
631247,,,682.0,778.0
631336,,,683.0,778.0
631397,,,686.0,781.0
631457,,,616.0,787.0
631517,,,666.0,786.0
631577,,,676.0,786.0
631636,,,679.0,785.0
631697,,,681.0,787.0
632202,,,707.0,791.0
632212,,,703.0,790.0
632237,,,704.0,790.0
632296,,,704.0,789.0
632357,,,705.0,790.0
632416,,,707.0,790.0
632477,,,709.0,790.0
632537,,,710.0,792.0
632596,,,710.0,790.0
632657,,,710.0,790.0
632716,,,709.0,789.0
632777,,,712.0,790.0
632836,,,690.0,795.0
632897,,,705.0,793.0
632957,,,707.0,793.0
633017,,,712.0,794.0
633077,,,707.0,796.0
633136,,,711.0,795.0
633197,,,713.0,796.0
633256,,,712.0,797.0
633317,,,720.0,796.0
633376,,,719.0,797.0
633437,,,719.0,795.0
633497,,,719.0,797.0
633557,,,719.0,796.0
633617,,,719.0,798.0
633676,,,721.0,797.0
633737,,,718.0,798.0
633796,,,715.0,798.0
633857,,,715.0,797.0
633947,,,713.0,799.0
634006,,,715.0,800.0
634110,,,715.0,799.0
634126,,,716.0,797.0
634187,,,716.0,800.0
634247,,,716.0,801.0
634307,,,718.0,799.0
634367,,,718.0,801.0
634426,,,726.0,799.0
634487,,,725.0,798.0
634546,,,721.0,802.0
634607,,,723.0,800.0
634666,,,725.0,801.0
634727,,,725.0,799.0
634816,,,725.0,800.0
634876,,,726.0,802.0
635412,,,709.0,798.0
635422,,,706.0,797.0
635447,,,705.0,794.0
635506,,,703.0,797.0
635567,,,711.0,798.0
635626,,,715.0,797.0
635687,,,715.0,797.0
635747,,,720.0,798.0
635807,,,721.0,798.0
635867,,,721.0,798.0
635927,,,723.0,798.0
635987,,,724.0,800.0
636046,,,726.0,801.0
636107,,,726.0,802.0
636166,,,726.0,801.0
636227,,,726.0,802.0
636287,,,726.0,803.0
636347,,,728.0,802.0
636407,,,728.0,802.0
636467,,,726.0,802.0
636527,,,727.0,803.0
636586,,,728.0,802.0
636646,,,725.0,801.0
636707,,,724.0,800.0
636767,,,720.0,800.0
636827,,,716.0,799.0
636887,,,713.0,795.0
636947,,,709.0,792.0
637006,,,706.0,792.0
637067,,,708.0,793.0
637126,,,706.0,794.0
637187,,,703.0,791.0
637247,,,702.0,791.0
637336,,,704.0,790.0
637397,,,700.0,790.0
637457,,,676.0,788.0
637517,,,647.0,790.0
637577,,,618.0,792.0
637637,,,605.0,793.0
637697,,,619.0,793.0
637757,,,631.0,793.0
637817,,,659.0,791.0
637876,,,648.0,794.0
637936,,,644.0,795.0
637997,,,659.0,795.0
638086,,,661.0,796.0
639221,,,712.0,794.0
639231,,,708.0,791.0
639257,,,695.0,791.0
639317,,,688.0,790.0
639420,,,635.0,787.0
639437,,,673.0,783.0
639497,,,678.0,770.0
639557,,,670.0,761.0
639617,,,648.0,735.0
639677,,,618.0,706.0
639737,,,556.0,654.0
639797,,,468.0,540.0
639857,,,358.0,436.0
639916,,,327.0,356.0
639977,,,303.0,313.0
640037,,,276.0,266.0
640097,,,286.0,265.0
640200,,,167.0,178.0
640217,,,189.0,122.0
640307,,,157.0,60.0
640367,,,100.0,76.0
640457,,,151.0,143.0
640517,,,237.0,235.0
640577,,,296.0,262.0
640637,,,266.0,200.0
640697,,,257.0,240.0
640757,,,322.0,236.0
640817,,,335.0,250.0
640877,,,351.0,252.0
640937,,,316.0,228.0
640997,,,259.0,121.0
641056,,,268.0,129.0
641117,,,269.0,145.0
641177,,,279.0,161.0
641237,,,282.0,160.0
641297,,,281.0,214.0
641357,,,288.0,210.0
641417,,,279.0,203.0
641477,,,296.0,229.0
641537,,,310.0,234.0
641597,,,304.0,225.0
641657,,,320.0,216.0
641717,,,303.0,263.0
641777,,,213.0,214.0
641837,,,191.0,235.0
